     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         45.0       270.0   -0.0000000   -0.7071068    0.7071068    -3007.81716633613451    -3007.81428112360027    -3007.81846611693709
         45.0       288.0    0.2185080   -0.6724985    0.7071068    -3007.81489991493845    -3007.81367846425746    -3007.81885921375215
         45.0       306.0    0.4156269   -0.5720614    0.7071068    -3007.81166602081839    -3007.81277889345120    -3007.81900780773185
         45.0       324.0    0.5720614   -0.4156269    0.7071068    -3007.80878847668009    -3007.81368766710330    -3007.81821524680163
         45.0       342.0    0.6724985   -0.2185080    0.7071068    -3007.80583870165947    -3007.81553809260276    -3007.81622374939889
         45.0       360.0    0.7071068   -0.0000000    0.7071068    -3007.80480600799501    -3007.81627725650651    -3007.81427678031378
         54.0         0.0    0.8090170    0.0000000    0.5877853    -3007.80142193102574    -3007.81379635399162    -3007.81167212304217
         54.0        18.0    0.7694209    0.2500000    0.5877853    -3007.80285972320326    -3007.81409823188369    -3007.80884630482706
         54.0        36.0    0.6545085    0.4755283    0.5877853    -3007.80605107701240    -3007.81321952719463    -3007.80705782092537
         54.0        54.0    0.4755283    0.6545085    0.5877853    -3007.81011388281740    -3007.81189359119617    -3007.80673017351228
         54.0        72.0    0.2500000    0.7694209    0.5877853    -3007.81389558926094    -3007.81071600213636    -3007.80771163874851
         54.0        90.0    0.0000000    0.8090170    0.5877853    -3007.81616602263011    -3007.80912103867104    -3007.80963267195102
         54.0       108.0   -0.2500000    0.7694209    0.5877853    -3007.81665936614263    -3007.80773938617176    -3007.81195669338877
         54.0       126.0   -0.4755283    0.6545085    0.5877853    -3007.81542026359284    -3007.80693297134712    -3007.81408655204541
         54.0       144.0   -0.6545085    0.4755283    0.5877853    -3007.81282676496676    -3007.80750055026419    -3007.81547740159658
         54.0       162.0   -0.7694209    0.2500000    0.5877853    -3007.81060852899691    -3007.80903686416332    -3007.81582803625088
         54.0       180.0   -0.8090170    0.0000000    0.5877853    -3007.80835222131100    -3007.81095874499260    -3007.81540562954387
         54.0       198.0   -0.7694209   -0.2500000    0.5877853    -3007.80867084669944    -3007.81247215718213    -3007.81426115497970
         54.0       216.0   -0.6545085   -0.4755283    0.5877853    -3007.81081863935879    -3007.81304552348229    -3007.81380814929344
         54.0       234.0   -0.4755283   -0.6545085    0.5877853    -3007.81333656112656    -3007.81249148742882    -3007.81345388119098
         54.0       252.0   -0.2500000   -0.7694209    0.5877853    -3007.81552089600336    -3007.81215146282966    -3007.81409657519862
         54.0       270.0   -0.0000000   -0.8090170    0.5877853    -3007.81574697857468    -3007.81164828348847    -3007.81521561220052
         54.0       288.0    0.2500000   -0.7694209    0.5877853    -3007.81340993867389    -3007.81089260281033    -3007.81586335808606
         54.0       306.0    0.4755283   -0.6545085    0.5877853    -3007.80999036804405    -3007.80991224569152    -3007.81611185603970
         54.0       324.0    0.6545085   -0.4755283    0.5877853    -3007.80635327090840    -3007.80998518230444    -3007.81574030499723
         54.0       342.0    0.7694209   -0.2500000    0.5877853    -3007.80311543024254    -3007.81296579287618    -3007.81362325409555
         54.0       360.0    0.8090170   -0.0000000    0.5877853    -3007.80142193102574    -3007.81379635399162    -3007.81167212304217
         63.0         0.0    0.8910065    0.0000000    0.4539905    -3007.79949903580700    -3007.81146813596160    -3007.80958460152260
